0,1,2,3,4,5,6,7,8,9,10,11
8.360759,1.7316823,-7.337856,10.075747,10.429861,-12.122795,13.975373,14.682758,-11.016016,-13.639909,-9.7141,-9.907401
5.792279,1.2083623,-5.0002246,6.997517,7.2071295,-8.358607,9.603158,10.088347,-7.529398,-9.423026,-6.723668,-6.85473
7.013678,1.5474806,-6.118031,8.341736,8.582211,-10.039823,11.624618,12.175702,-9.230393,-11.284829,-8.057111,-8.183988
8.045435,1.6668787,-7.0164433,9.700718,10.069069,-11.715827,13.348064,14.017567,-10.593119,-13.125509,-9.290979,-9.541902
12.880355,2.5648441,-11.237285,15.498167,16.134212,-18.518015,21.23591,22.498142,-16.787104,-20.842623,-14.769241,-15.39376
6.4489183,1.4519194,-5.5988383,7.7622027,7.9661775,-9.344261,10.759318,11.300607,-8.496921,-10.477365,-7.483067,-7.548143
3.1057925,0.6479663,-2.5796525,3.7219377,3.8383338,-4.3755493,5.1413846,5.308392,-3.946667,-5.0384097,-3.6396234,-3.592927
8.886652,1.803274,-7.7157445,10.885401,11.332598,-13.003044,14.895652,15.6137495,-11.70093,-14.587932,-10.334821,-10.785871
25.228127,5.090449,-22.1928,30.25848,31.584846,-36.551033,41.99315,44.40092,-33.390797,-41.021732,-28.901155,-30.066387
8.621106,1.8098463,-7.4174733,10.423033,10.736037,-12.429841,14.027312,14.861968,-11.123341,-13.851124,-9.840646,-10.203645
9.112373,1.9696805,-8.000648,11.067589,11.441911,-13.3086815,15.24311,16.000732,-12.131135,-14.864438,-10.52361,-10.854297
3.0136428,0.7331369,-2.5502105,3.6552486,3.741031,-4.3384504,5.036694,5.234675,-3.9122488,-4.9549923,-3.5515413,-3.5483155
4.2623343,0.97675264,-3.638824,5.2005577,5.3104873,-6.190322,7.1205935,7.398537,-5.5497684,-6.9717197,-5.0185013,-5.0346284
4.6314006,1.0938184,-3.9934812,5.623615,5.7082844,-6.6881366,7.6349683,7.983807,-6.007086,-7.520882,-5.379799,-5.450026
7.0429115,1.4859548,-6.0622773,8.455514,8.687658,-10.12671,11.6219,12.178292,-9.123966,-11.33194,-8.1494055,-8.297647
9.28305,1.9442065,-8.123286,11.352522,11.735748,-13.550169,15.39905,16.221521,-12.193764,-15.143126,-10.714024,-11.180572
5.6609006,1.1314611,-4.7786727,6.8533254,7.1043997,-8.145295,9.247046,9.667213,-7.2388186,-9.105969,-6.5040426,-6.7445393
12.123036,2.4651039,-10.590379,14.474508,15.023728,-17.455048,20.153229,21.193867,-15.953805,-19.61509,-13.920403,-14.2664585
9.986449,2.096121,-8.705373,12.123583,12.5170555,-14.464293,16.440664,17.409332,-13.027792,-16.122929,-11.434561,-11.99286
7.879503,1.6726987,-6.8365026,9.487293,9.788378,-11.36407,13.049806,13.778625,-10.260294,-12.789393,-9.123501,-9.346821
8.421211,1.700339,-7.297693,10.086136,10.538923,-12.1184225,13.944285,14.687173,-10.995846,-13.669197,-9.698114,-10.006664
8.585165,1.656278,-7.3292575,10.515142,10.770578,-12.355586,13.785236,14.596875,-10.8237,-13.69522,-9.805374,-10.353574
13.393752,2.7326941,-11.421255,16.396677,16.741434,-19.364237,21.544277,22.824322,-17.009666,-21.270807,-15.22897,-16.090818
13.10948,2.7120786,-11.450443,15.800517,16.394775,-19.014824,21.880064,23.01477,-17.320587,-21.286615,-15.077539,-15.5854845
4.0218573,0.9321593,-3.468559,4.8465047,4.9645576,-5.7693076,6.7357273,7.023323,-5.264105,-6.566661,-4.704132,-4.7260904
14.296017,2.903924,-12.54996,17.114943,17.948849,-20.686441,23.91578,25.251678,-18.930065,-23.327082,-16.492064,-17.083567
10.523463,2.1605504,-9.172248,12.786638,13.216969,-15.292287,17.235172,18.29145,-13.690271,-16.96451,-12.0250225,-12.648318
10.544045,2.156717,-9.215196,12.597181,13.148557,-15.25203,17.6898,18.563305,-13.963524,-17.245054,-12.228099,-12.457826
27.91332,10.8705225,-24.95805,31.786617,31.617714,-36.49915,40.14283,41.528862,-33.484684,-39.524162,-31.154312,-31.303268
19.03506,7.57468,-17.053366,21.703812,21.54087,-24.925425,27.456516,28.390007,-22.948328,-27.006046,-21.279966,-21.340155
22.026823,8.667708,-19.665741,25.053488,24.884314,-28.811235,31.50227,32.632717,-26.430689,-31.081207,-24.442196,-24.640518
52.391266,20.445423,-46.932182,59.660095,59.31869,-68.51031,75.3,77.986885,-62.92112,-73.99308,-58.26868,-58.879852
38.72142,15.119369,-34.693535,44.02143,43.77727,-50.598877,55.692406,57.663517,-46.514328,-54.74188,-43.129345,-43.43953
28.653059,11.309438,-25.525639,32.969376,32.59574,-37.61595,40.785954,42.380253,-34.12525,-40.2926,-31.763784,-32.375046
29.175684,11.469251,-25.996294,33.539646,33.111744,-38.178776,41.57511,43.208176,-34.652,-40.966457,-32.373245,-33.038155
18.204096,7.262813,-16.31281,20.7078,20.499094,-23.814932,26.108395,27.039457,-21.918459,-25.693747,-20.26413,-20.3167
18.171164,7.214944,-16.265812,20.651068,20.466087,-23.757051,26.124651,27.050535,-21.82361,-25.691357,-20.268478,-20.37873
27.143549,10.786233,-24.347187,31.055603,30.797728,-35.662712,38.792606,40.335403,-32.615433,-38.340687,-30.163872,-30.54086
12.127762,4.9128256,-10.836769,13.868303,13.676904,-15.8956375,17.316597,17.959595,-14.496222,-17.15866,-13.548266,-13.579281
8.142949,3.2249963,-7.199446,9.283739,9.198996,-10.601109,11.715744,12.05375,-9.708919,-11.545556,-9.151828,-9.103497
18.210625,7.202749,-16.354189,20.66826,20.554495,-23.780426,26.141506,27.103085,-21.93832,-25.785461,-20.25713,-20.31923
20.741293,8.246836,-18.55979,23.698498,23.406116,-27.161188,29.622349,30.72417,-24.84619,-29.232225,-23.030523,-23.24384
45.34844,17.683706,-40.6621,52.066067,51.719906,-59.604576,64.9924,67.48082,-54.388103,-64.15325,-50.499226,-51.32035
47.54465,18.778767,-42.41604,54.843754,53.99132,-62.51997,67.325615,70.249886,-56.445248,-66.641754,-52.619953,-53.851837
12.527546,5.012407,-11.150153,14.337212,14.190948,-16.39838,17.968746,18.556274,-15.015805,-17.728981,-14.004699,-14.043274
29.528318,11.5988,-26.452097,33.94302,33.726597,-38.852234,42.583107,44.02895,-35.555325,-41.922215,-32.948994,-33.3968
70.53206,27.670158,-63.19648,80.87119,80.18204,-92.67619,100.61882,104.71713,-84.38489,-99.4272,-78.360985,-79.76273
26.977457,10.602006,-24.080025,30.922073,30.625786,-35.33083,38.547974,40.034588,-32.186924,-38.063644,-30.009626,-30.440605
