0,1,2,3,4,5,6,7,8,9,10,11
-0.0068237046,0.30882087,0.3250134,-0.5525346,-0.3002346,-0.45526043,0.099370286,0.26982272,0.5292375,0.24280407,-0.4556646,0.07556672
-0.001965114,0.41326955,0.40174645,-0.64028215,-0.3847962,-0.55131185,0.12885931,0.26651067,0.58625215,0.33130527,-0.49368012,0.09975849
-0.20163488,0.8334076,2.215133,-1.635175,0.47156057,-2.0836418,0.77444786,-1.150747,-1.3625993,1.6182729,1.5979077,0.63404036
-0.4190408,1.21559,3.2651334,-2.3365707,0.8801987,-3.2651937,1.3830717,-1.8435714,-2.3095481,2.6427777,2.7749,0.7919749
-0.33570373,0.7526732,2.2771494,-1.2079844,1.1468424,-2.9831276,1.2635857,-0.97230154,-1.9778565,2.5010006,2.1539793,0.33277267
-0.010146373,0.6416588,1.4201677,-1.1718011,0.17512235,-1.3053477,0.38540757,-0.36840737,-0.4367572,0.9179454,0.38971782,0.6411805
-0.07304891,0.16846555,0.39458585,-0.38479573,-0.05867184,-0.414956,0.013476606,0.2552219,0.31482887,0.2666716,-0.32164118,0.26073417
-0.098054744,0.11764167,0.35329622,-0.35629803,-0.069749005,-0.35416347,0.032388512,0.2411829,0.30676377,0.24523005,-0.29862672,0.23472533
-1.1082215,2.0615907,5.7672195,-4.062531,2.0586584,-6.073919,2.8963208,-3.6633778,-4.925919,5.223443,5.782089,0.9106064
0.022227682,0.4621016,1.1908362,-0.9017567,0.2381917,-1.1875632,0.3909085,-0.34865957,-0.5017762,0.8887695,0.47637194,0.4992306
-1.8905518,1.8228725,3.6957667,-4.2802877,-0.29067996,-1.5469044,1.5611739,-3.1633782,-2.2986038,1.8012801,2.9550707,1.6345905
-2.4315546,1.8064148,2.8879156,-4.5320206,-1.1451386,-0.30505285,1.3946207,-2.7689183,-1.1652712,0.983312,1.8905457,1.5509971
0.13716906,0.569554,1.6384002,-1.058091,0.36887166,-1.9993012,0.55749565,0.10602559,-0.3220291,1.3335088,0.23503605,0.5820738
0.18427107,0.65804833,1.0918211,-1.1074009,-0.08936586,-1.1430098,0.34171507,0.06009291,0.14641164,0.673221,-0.25884593,0.5483364
-0.058388583,0.42009827,1.7572842,-0.6099401,1.0754614,-2.725457,0.9077785,-0.16519497,-1.1809431,2.1361206,1.2486728,0.16745329
-0.21171963,0.6914074,3.5578418,-1.5567681,2.3950636,-5.11377,2.222238,-1.2521251,-3.354367,4.038467,3.7837157,0.09184763
-0.19043797,0.7721272,1.9887938,-1.5864204,0.44529438,-1.8679981,0.7489866,-1.0422046,-1.1820685,1.4275696,1.336908,0.6701671
-1.7778754,1.794062,3.6146734,-4.1610117,-0.25153613,-1.559398,1.521157,-3.0816352,-2.229077,1.8173947,2.892548,1.5300995
-1.6335871,1.7617007,3.7057788,-4.0334806,0.038801916,-1.8379272,1.5997165,-3.1718457,-2.5016277,2.0300322,3.1509252,1.451038
-1.6196048,1.8620644,4.208711,-4.1706257,0.1825271,-2.3810618,1.7812517,-3.4539816,-2.9894862,2.5571923,3.660319,1.4183179
