0,1,2
-2.074059,-2.1295345,-2.7809021
-0.902578,-0.8936431,-1.0696969
-1.7970866,-1.9492767,-2.4768722
-0.4172874,-0.5438967,-0.5626773
-0.042306237,0.051523756,0.18352734
-0.018084152,-0.17840995,-0.08217642
-0.5712068,-0.5389815,-0.61888754
-2.284116,-2.4434524,-3.158426
-0.3251536,-0.50450814,-0.514522
-2.0881655,-2.012027,-2.648341
-0.043945536,0.06391309,0.18479824
-0.21391194,-0.28798208,-0.23434418
-2.260937,-2.4006872,-3.104283
-2.1555455,-2.1437986,-2.7866964
-0.3926685,-0.428517,-0.43269092
-0.6494264,-0.80951285,-0.89690036
-0.07221532,-0.22277036,-0.11145696
-1.3763003,-1.3602074,-1.7053273
-0.93034434,-1.1650014,-1.3880687
-2.0294263,-2.0192544,-2.6223161
-1.5892081,-1.5638584,-2.004314
-1.6461865,-1.7980394,-2.2683172
-1.8092839,-1.9657011,-2.489906
-4.4459867,-4.3401275,-5.838882
-3.0214808,-2.9828691,-3.9596345
-0.9358064,-1.0060334,-1.224319
-0.9769455,-1.1779265,-1.4156597
-0.28377247,-0.37373468,-0.35351884
-0.5599356,-0.55100673,-0.70359874
-1.9490201,-1.9414557,-2.6543465
-1.9588355,-1.8305418,-2.4496403
0.567101,2.9859197,2.7014515
-0.0043490347,0.5167789,0.4622873
-2.7621832,-2.4398248,-3.2616644
0.00385813,0.48052323,0.40131515
-2.6800158,-2.4716496,-3.3272429
0.5020077,2.6154826,2.358938
-1.3332764,-0.9473658,-1.4950781
0.5008287,2.5651717,2.3392942
0.20972985,1.0765432,1.0245537
-0.070632376,0.0689932,0.041678347
-2.840739,-2.646969,-3.4692316
-0.37821466,-0.3004878,-0.31715107
0.516391,2.6322634,2.3980038
-0.544673,-0.5470564,-0.6882767
-1.7086776,-1.4663452,-1.9117104
-1.663069,-1.6136701,-2.101224
0.65585905,3.406316,3.0427363
-0.52083457,-0.31182328,-0.46391094
-3.9782615,-3.5897353,-4.832978
0.4982403,2.5459745,2.3241925
0.47514796,2.3242207,2.1307
-0.36853293,-0.23157193,-0.3953997
-0.5536249,-0.46064994,-0.695905
-2.8188481,-2.616185,-3.4367177
-3.0013614,-2.7300255,-3.631848
4.0419216,7.980121,6.542556
-4.174449,-3.9890528,-5.2400656
4.4716053,8.8404455,7.245212
0.17596216,0.32625526,0.34850878
-6.847386,-6.503578,-8.677058
0.6598034,1.260014,1.1031938
-5.2658696,-4.915952,-6.5661755
3.8119037,7.513087,6.1639075
-0.82223165,-0.8392755,-0.97697
-1.7214447,-1.6535348,-2.0776048
-5.080185,-4.7278175,-6.327917
-6.8171334,-6.4907465,-8.657553
-2.8333375,-2.9313498,-3.8351092
3.6934357,7.28089,5.9818172
0.40766343,0.8178371,0.7544839
1.9790782,3.8998656,3.2459834
-2.7893622,-2.6496286,-3.4231944
-0.88573456,-0.92481595,-1.0886194
-1.8189898,-1.9483768,-2.4661648
-0.78825474,-0.8310244,-0.97625834
0.5957409,1.1265076,0.99596035
-0.37119693,-0.36872533,-0.33431122
