0,1,2
-0.29779813,-0.68164146,-0.55023384
0.19600084,-0.113765284,-0.07631618
-0.26055703,-0.64040256,-0.51390344
-0.24236295,-0.62223685,-0.49264526
-0.2633992,-0.64039624,-0.52226084
0.43944016,0.12378205,0.27691513
-0.096877016,-0.44219184,-0.3842601
0.41096655,0.09599759,0.23559982
1.5371889,1.1949619,1.8697524
0.96610105,0.63769615,1.0411019
0.89582574,0.5691217,0.9391323
0.6829804,0.3614279,0.63029295
1.6478523,1.3029469,2.0303254
0.47033706,0.15393116,0.32174665
-0.2754906,-0.65453935,-0.5327218
1.6179651,1.2737831,1.986959
1.4701446,1.1295403,1.772471
1.7560924,1.4085673,2.1873822
0.9499458,0.6219319,1.0176606
0.40046564,0.08575083,0.22036296
1.1018051,0.77011573,1.238009
0.95560014,0.6274494,1.0258651
1.5379966,1.1957501,1.8709245
0.49477187,0.17777456,0.35720164
0.4491333,0.1332406,0.29097992
0.5678743,0.24910773,0.46327358
0.36169305,0.047916666,0.1641038
3.1939092,2.8115845,4.273659
1.3417104,1.0042146,1.5861125
0.27920035,-0.032579467,0.044406593
0.16813305,-0.14095859,-0.116752446
0.42005387,0.10486497,0.24878556
-0.21188465,-0.58474743,-0.4695342
0.40006176,0.08535673,0.21977693
0.7839507,0.45995438,0.77680117
-0.3981119,-0.80075943,-0.63386434
0.31181374,-0.00075541437,0.09172875
0.6870192,0.36536896,0.6361533
0.6001848,0.2806362,0.5101562
1.1914667,0.85760725,1.3681083
0.1642457,-0.14475186,-0.12239301
0.24295202,-0.06795047,-0.008189857
0.33180586,0.018752828,0.120737374
0.3095924,-0.0029229969,0.088505566
1.2019676,0.867854,1.3833451
-0.5722679,-1.0084518,-0.7774797
0.494368,0.17738046,0.3566156
0.23123947,-0.07937954,-0.02518481
0.8299931,0.50488245,0.8436089
4.0388284,3.636054,5.49964
0.36977068,0.055798784,0.17582446
0.44771972,0.13186122,0.2889288
0.99194944,0.6629189,1.078608
0.18196598,-0.12746046,-0.09668082
0.7427548,0.41975558,0.7170258
-0.022287764,-0.36123496,-0.3085915
-0.7229477,-1.1891464,-0.89996666
0.9135965,0.5864624,0.9649177
0.35502902,0.04141392,0.15443426
0.22831133,-0.08223681,-0.029433548
-0.26627907,-0.6460459,-0.5207127
0.09211441,-0.22211577,-0.21059942
0.58241403,0.26329553,0.48437077
1.6026176,1.2588071,1.9646897
0.89914227,0.5722156,0.9480804
1.3732653,1.0348431,1.6383766
0.3300737,0.016944721,0.11954889
0.27977878,-0.032130763,0.046322316
1.0144477,0.68472534,1.1159586
0.20781367,-0.102350995,-0.05845478
0.45787728,0.14164956,0.30562362
0.82375026,0.49865156,0.83831394
0.41352904,0.09837659,0.2410551
0.33047688,0.017338112,0.12013587
0.2982236,-0.01413314,0.07317695
0.44134748,0.12552054,0.28155717
0.22676246,-0.083861634,-0.030866414
0.41010213,0.09503277,0.23606572
0.28975713,-0.022394344,0.060850233
0.65522695,0.33421427,0.59295356
0.3869201,0.072412804,0.20231399
0.0015449375,-0.3272742,-0.29877147
0.3078996,-0.0046917647,0.08726463
-0.23217084,-0.60398483,-0.49486408
1.0144477,0.68472534,1.1159586
-0.25136018,-0.6277865,-0.5090406
0.27655345,-0.03527789,0.041626424
0.31676924,0.0039628297,0.10017833
1.1426544,0.8098236,1.3026203
0.46634376,0.14991076,0.31795034
1.3184347,0.9813419,1.5585464
0.3103186,-0.0023314208,0.09078655
0.35708582,0.043301895,0.15887699
2.1804032,1.8224112,2.8135235
-0.20321538,-0.56892383,-0.47195432
0.9072056,0.58008343,0.95982015
-0.35697103,-0.75294197,-0.5974438
-0.42584634,-0.83594805,-0.6526357
