0,1,2,3,4,5,6,7,8,9,10,11
18.232422,-19.376232,-23.492949,21.864079,21.670143,-23.228424,26.988272,27.21811,-22.677433,-24.798273,-22.03203,-20.733366
4.163817,-4.300056,-5.189331,4.958152,4.855576,-5.2962656,6.187111,6.084999,-5.0177803,-5.6590443,-5.101251,-4.6970825
15.978155,-16.826136,-20.36759,18.993505,18.796497,-20.28973,23.534441,23.615042,-19.6773,-21.53813,-19.229715,-18.022484
35.143135,-37.42153,-44.73761,41.536697,41.571747,-44.14571,51.363647,51.612087,-43.41127,-47.394047,-41.82365,-39.798653
38.25434,-40.788612,-49.230618,45.653008,45.401707,-48.743973,56.464314,56.900303,-47.515015,-51.874004,-46.02658,-43.54413
45.90972,-48.943165,-58.407085,54.157722,54.23605,-57.614174,67.01269,67.39896,-56.663223,-61.876408,-54.585777,-52.01689
43.334023,-46.200768,-55.194614,51.223656,51.20581,-54.489883,63.302242,63.68501,-53.53485,-58.506844,-51.619465,-49.13385
54.892864,-58.583233,-69.931984,64.85994,64.92464,-69.03416,80.13674,80.62551,-67.82847,-74.052666,-65.30351,-62.237873
58.677868,-62.588493,-74.742096,69.3041,69.335304,-73.823494,85.70695,86.27192,-72.4904,-79.07977,-69.82461,-66.51335
31.059319,-32.926617,-39.47266,36.667637,36.55101,-38.965347,45.27832,45.5464,-38.30118,-41.771996,-36.95979,-35.06975
43.554676,-46.439014,-55.64697,51.567825,51.51697,-54.880287,63.605984,64.12614,-53.95146,-58.756027,-51.891342,-49.330654
53.659515,-57.27154,-68.40281,63.390766,63.459496,-67.492744,78.406746,78.84304,-66.263466,-72.3316,-63.85204,-60.80916
37.021034,-39.33719,-47.275764,43.86683,43.733166,-46.662678,54.186844,54.52021,-45.761486,-49.925938,-44.16489,-41.955563
61.37905,-65.57409,-78.357056,72.56541,72.67745,-77.27149,89.75749,90.32867,-75.901695,-82.836334,-73.07284,-69.63456
104.13024,-111.20024,-134.45224,124.14013,123.769585,-132.70424,153.44266,154.92235,-129.712,-140.99718,-124.84852,-118.60165
49.680164,-52.905228,-63.349087,58.720337,58.67851,-62.46565,72.56715,73.02323,-61.361523,-66.9234,-59.146152,-56.211926
33.74237,-35.907223,-42.83612,39.78235,39.815777,-42.323498,49.212933,49.46719,-41.561604,-45.465843,-40.142067,-38.171375
42.846607,-45.588562,-54.635147,50.622368,50.65617,-53.90084,62.551414,62.981647,-52.992886,-57.721092,-50.962234,-48.512268
26.386879,-27.95328,-33.8488,31.411926,31.1757,-33.547127,38.84571,39.153217,-32.73424,-35.66284,-31.6879,-29.926548
13.250591,-14.029008,-16.947178,15.78868,15.658866,-16.803595,19.583338,19.666756,-16.358822,-17.967785,-15.980791,-14.982145
16.24747,-17.234457,-20.703901,19.255295,19.217306,-20.460161,23.802773,23.988344,-20.129099,-21.971155,-19.437002,-18.404604
45.32566,-48.30216,-58.451626,54.093685,53.866867,-57.858097,66.90276,67.46214,-56.378105,-61.406883,-54.457787,-51.634365
31.296206,-33.258106,-40.350792,37.412945,37.11352,-39.997074,46.160183,46.56873,-38.953415,-42.388023,-37.63888,-35.594337
45.113552,-48.18093,-58.29461,53.898956,53.722683,-57.54999,66.69627,67.28618,-56.229496,-61.283268,-54.270237,-51.418877
41.884224,-44.640762,-54.025635,50.00638,49.72156,-53.39807,61.818455,62.369022,-52.067314,-56.75754,-50.347935,-47.612614
46.85539,-50.143097,-60.623047,56.032707,55.852562,-59.812775,69.325096,69.96573,-58.37429,-63.648235,-56.457657,-53.478947
35.82329,-38.133953,-45.563923,42.26413,42.29432,-44.997623,52.24561,52.555653,-44.21351,-48.262924,-42.57904,-40.55726
44.324787,-47.324657,-57.315063,52.984257,52.782883,-56.545994,65.52508,66.11946,-55.240555,-60.135685,-53.324837,-50.46934
58.815865,-62.638058,-75.44201,69.84179,69.71687,-74.475044,86.26816,87.02089,-73.063065,-79.49276,-70.26992,-66.77444
39.0929,-41.670902,-50.358128,46.65883,46.406853,-49.847473,57.7507,58.165432,-48.610832,-53.01668,-46.998234,-44.49015
13.191978,-13.944399,-16.79287,15.738784,15.568739,-16.707722,19.470978,19.541786,-16.269012,-17.836824,-15.899018,-14.940387
60.1138,-64.13067,-76.72957,71.10159,71.121666,-75.778915,87.85946,88.45981,-74.35215,-81.06993,-71.54,-68.16246
56.934486,-60.722298,-72.6752,67.35331,67.34238,-71.75606,83.19454,83.771126,-70.434006,-76.7728,-67.7553,-64.46062
18.50396,-19.573374,-23.619303,21.96311,21.837423,-23.348585,27.084333,27.300499,-22.916517,-24.970942,-22.125633,-20.82344
46.92275,-50.12179,-60.6609,56.067047,55.836216,-59.908573,69.380516,69.999535,-58.484596,-63.72267,-56.499935,-53.48663
45.22162,-48.152637,-58.418476,54.01144,53.69664,-57.731224,66.7525,67.35453,-56.261173,-61.27914,-54.41564,-51.43428
17.967196,-18.870855,-22.872612,21.298344,21.07669,-22.705454,26.341465,26.482918,-22.108164,-24.174189,-21.534737,-20.264135
33.38667,-35.46347,-42.783775,39.645557,39.472546,-42.33505,49.013298,49.34976,-41.34442,-45.085045,-39.919956,-37.861153
26.059958,-27.745808,-33.271103,30.92533,30.840631,-32.858948,38.232758,38.454464,-32.23876,-35.245434,-31.199959,-29.53361
59.782326,-63.879208,-76.0118,70.4859,70.642,-75.00012,87.240776,87.7134,-73.72681,-80.55766,-71.00087,-67.769844
3.996759,-4.099841,-4.8200083,4.6275783,4.5714364,-4.817564,5.7831364,5.632098,-4.6702924,-5.2976284,-4.787651,-4.380807
19.081778,-20.232689,-24.540438,22.815464,22.631659,-24.390959,28.172842,28.40419,-23.682745,-25.882673,-23.002522,-21.701597
16.413101,-17.244766,-20.891369,19.497534,19.318945,-20.74787,24.053516,24.17574,-20.313736,-22.148539,-19.673138,-18.55942
40.559433,-43.19219,-52.363407,48.446255,48.130104,-51.78198,59.86463,60.40692,-50.52884,-54.97182,-48.810543,-46.17074
23.06573,-24.466785,-29.581598,27.47327,27.317173,-29.388222,33.971813,34.254993,-28.629498,-31.228468,-27.67558,-26.198206
78.15296,-83.4579,-99.78978,92.41471,92.46486,-98.3992,114.25273,115.12159,-96.68019,-105.41321,-93.04466,-88.56798
12.769466,-13.49094,-16.422707,15.295166,15.121336,-16.303932,18.938799,19.08453,-15.827369,-17.356241,-15.478025,-14.555163
