0,1,2,3,4,5,6,7,8,9,10,11
14.698246,-15.530366,-16.861395,17.814201,18.289276,-18.283842,22.999353,19.87024,-16.157187,-21.128004,-15.708381,-16.466602
18.369814,-19.418636,-21.029325,22.216492,22.846428,-22.886366,28.717228,24.766598,-20.203634,-26.428001,-19.54075,-20.578783
9.908882,-10.370618,-11.215561,11.948944,12.205668,-12.24652,15.435565,13.219264,-10.758887,-14.154357,-10.605536,-10.959147
22.673147,-23.938932,-25.953846,27.411911,28.139112,-28.206835,35.32339,30.489916,-24.92407,-32.497616,-24.092522,-25.374517
14.2714615,-15.095196,-16.217213,17.254227,17.710081,-17.708052,22.243216,19.116581,-15.562385,-20.495653,-15.240031,-15.966623
35.68941,-37.894337,-41.378304,43.45368,44.725533,-44.85399,55.83951,48.336807,-39.437664,-51.313995,-38.031586,-40.458035
18.202496,-19.28546,-20.921328,22.044746,22.675392,-22.737062,28.464209,24.574083,-20.011745,-26.195799,-19.436554,-20.43311
37.690624,-40.214878,-43.627617,45.758263,47.213943,-47.228127,59.05273,51.06801,-41.625156,-54.28029,-40.17767,-42.580715
94.50392,-100.8689,-110.43173,115.8414,119.390816,-119.81992,148.18701,128.57068,-104.75827,-136.34444,-100.98862,-108.37123
77.590164,-82.76007,-90.30473,94.31834,97.52811,-97.49226,121.544846,105.367134,-85.80323,-111.60868,-82.62091,-88.2481
74.90795,-79.89328,-87.26091,91.2382,94.263985,-94.31488,117.37811,101.79322,-82.89832,-107.84183,-79.88446,-85.28674
64.01364,-68.31244,-74.49725,77.87514,80.477715,-80.498,100.380005,86.99476,-70.82218,-92.175606,-68.2543,-72.811646
103.416374,-110.44855,-120.94763,126.10616,130.45576,-130.43959,162.25534,140.8804,-114.64822,-148.97186,-110.30724,-118.27262
43.446457,-46.266285,-50.47594,52.79037,54.51655,-54.512905,68.066284,58.97933,-48.04788,-62.514324,-46.267757,-49.25952
18.511318,-19.536375,-21.295046,22.372002,23.01987,-23.082697,28.895319,24.992111,-20.373865,-26.564367,-19.697662,-20.807747
102.26914,-109.053024,-119.36239,125.039536,128.9377,-129.17737,160.28557,138.81848,-113.06973,-147.12817,-109.16087,-116.79045
111.4451,-118.980774,-129.83992,136.03644,140.32974,-140.64017,174.84184,151.39828,-123.29731,-160.5576,-118.92504,-126.99748
95.95268,-102.20347,-111.9426,117.35152,120.82173,-121.23351,150.26125,130.27057,-106.26678,-138.0561,-102.263405,-109.48116
49.03402,-52.18211,-57.32185,60.25286,61.986504,-62.288765,76.86718,66.59627,-54.287857,-70.70268,-52.484444,-56.26993
41.25149,-43.893658,-47.65356,49.930542,51.573265,-51.515255,64.55753,55.799404,-45.414246,-59.219875,-43.87884,-46.524376
61.545452,-65.5371,-71.984245,75.5649,77.741714,-78.08827,96.481155,83.698006,-68.19355,-88.731544,-65.83529,-70.65991
50.99438,-54.432827,-59.55594,62.188126,64.363,-64.30889,80.066414,69.50984,-56.496048,-73.54494,-54.483513,-58.34104
118.93303,-126.780365,-138.16945,144.03532,148.89424,-148.68686,186.02756,161.2784,-131.50581,-170.5869,-126.249626,-134.33237
65.686226,-69.72326,-75.567894,79.40175,81.636536,-81.825905,102.52957,88.62217,-72.3007,-94.06387,-69.58623,-73.47404
52.133354,-55.26778,-59.902164,63.098244,64.855705,-64.98967,81.36782,70.23442,-57.189632,-74.69071,-55.317654,-58.48692
40.552624,-43.12749,-46.816425,49.089043,50.56343,-50.630394,63.377056,54.855396,-44.731712,-58.168983,-43.045334,-45.650383
34.136215,-36.26479,-39.454163,41.279022,42.614124,-42.58467,53.362797,46.190468,-37.700306,-48.98121,-36.248928,-38.386333
172.09819,-183.64522,-201.33551,210.58614,217.30159,-217.73338,269.95105,234.18881,-190.68256,-247.8269,-183.6742,-196.90683
102.279945,-108.97053,-118.819214,123.932945,128.15346,-127.90345,160.04591,138.70316,-113.04976,-146.71475,-108.6379,-115.61537
29.308493,-31.109732,-33.84002,35.776424,36.716366,-36.85721,45.925957,39.58286,-32.22768,-42.206738,-31.333813,-33.2579
33.04724,-35.13065,-38.29456,40.317535,41.517696,-41.586746,51.78845,44.835052,-36.459076,-47.619728,-35.31301,-37.66052
34.40107,-36.617638,-39.97049,41.91264,43.251034,-43.30063,53.876846,46.681885,-38.036053,-49.57692,-36.722088,-39.186203
21.0673,-22.327774,-24.094172,25.47533,26.217718,-26.215054,32.836254,28.27427,-23.128286,-30.23614,-22.373,-23.525333
